condition	cellID	centromere	CENPC	CENPN	cenpn_norm	cenpc_norm
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	5	254964	192421	1.1412556377997105	1.0384887945181565
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	6	264996	148567	0.8811560398344754	1.079349934077491
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	7	267178	203462	1.2067401924842127	1.0882373948548503
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	8	271633	180137	1.0683988069198604	1.1063829666986336
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	10	241728	142561	0.8455342451206704	0.9845775063196567
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	12	288726	307496	1.8237694617576032	1.1760041248413473
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	13	259438	212088	1.257901298245332	1.0567117548838325
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	14	232225	184722	1.0955926012526602	0.9458710261330184
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	15	266112	196264	1.164048604347355	1.083895491468661
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	16	223046	176669	1.0478299784037972	0.9084842238986552
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	17	211461	189570	1.1243462577249423	0.8612975909446192
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	18	259270	109446	0.6491280293451708	1.0560274774270972
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	19	228867	188660	1.1189490161016384	0.9321936231585123
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	20	209595	177294	1.0515368751230991	0.8536972234787382
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	22	258811	218934	1.2985051621498787	1.0541579336613742
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop004Batch_BlindDeblur001.tif	23	256125	226312	1.3422643365418956	1.0432176405138092
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	1	251024	160673	0.9529571465286683	1.0224408589256746
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	2	250976	180444	1.0702196345883814	1.022245351080893
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	3	179408	153830	0.9123710757283741	0.7307431545116699
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	4	254606	163668	0.9707205956075637	1.0370306318424944
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	5	206491	138710	0.822693830295019	0.8410543828495343
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	6	275850	173307	1.0278898395713276	1.1235591454787086
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	7	238066	160168	0.9499619739794722	0.9696618869948678
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	8	209316	153761	0.9119618343305631	0.8525608341309457
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	9	276575	141169	0.837278244747441	1.1265121285509294
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	10	191923	130551	0.7743025177625623	0.7817177519583477
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	11	186632	128194	0.7603230688547304	0.7601670851512864
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	12	313116	181437	1.0761091520960087	1.2753465484709492
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	13	173084	134519	0.7978368636540671	0.7049849959617067
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	14	294320	317450	1.8828069816678954	1.1987889349185918
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	15	196436	164051	0.972992181917152	0.8000995624479087
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	16	170263	120126	0.7124714804846042	0.6934948370006938
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	17	171958	115337	0.6840677550626242	0.7003987077695406
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	18	431512	294175	1.744762147841087	1.7575829399449285
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	19	227591	149730	0.8880538332497526	0.926996372951404
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	21	233811	176718	1.0481205991065905	0.9523309311710073
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	22	234195	133362	0.7909746564472953	0.9538949939292592
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	23	283712	193257	1.1462139828514488	1.1555817012218792
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	24	235237	159354	0.9451341116922533	0.9581391433930578
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	25	276014	139578	0.8278419684587857	1.1242271306150455
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	26	343214	158428	0.9396419735129353	1.3979381133091517
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	27	253646	212683	1.2614302639221073	1.0331204749468643
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop005Batch_BlindDeblur001.tif	28	243359	108012	0.6406229255124042	0.9912206999621282
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	1	163205	171784	1.0188568736457324	0.6647470376576133
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	5	179900	157992	0.9370560423615503	0.7327471099206804
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	8	76249	81211	0.48166526315398156	0.3105682845155195
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	9	185671	105130	0.6235296833603586	0.7562528551755567
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	11	148442	96011	0.569444577467054	0.6046161561470019
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	12	165452	106533	0.6318509251158478	0.6738992486414476
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	13	132062	91912	0.5451332660231835	0.5378991041153135
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	15	213030	170073	1.0087088731869711	0.8676882536209146
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	16	150965	114778	0.6807523066368805	0.6148925372383297
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	17	128887	135507	0.8036967259879398	0.5249670747990369
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	18	201648	89497	0.5308098170998004	0.8213284559271004
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	19	134924	77135	0.4574903655093813	0.5495562593604106
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	20	157163	125232	0.7427553439226142	0.6401374876957415
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	21	151360	114843	0.6811378238956879	0.6165014038776775
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	22	137445	91578	0.5431523004163885	0.5598244942915392
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	23	127013	82430	0.4888951945153083	0.517334122692359
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	24	148202	79406	0.4709597454286373	0.6036386169230944
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	25	217213	187890	1.1143821193434584	0.8847259476776028
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	26	208729	130363	0.7731874832293962	0.8501699361124719
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	27	98110	96858	0.5744681639010522	0.39960988857319596
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	28	176383	140534	0.8335120376806301	0.7184220872103356
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	29	162883	152918	0.9069619720355685	0.6634355058655375
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	30	197123	150552	0.8929291438149787	0.802897768476344
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	31	242476	188431	1.1175908091436861	0.9876241702341685
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	32	169663	118773	0.7044467904666591	0.691050988940925
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	34	215644	161455	0.957595215703859	0.8783352850013074
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	35	152233	81860	0.48551450470730484	0.6200572028046412
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	36	122873	82604	0.489927194561962	0.5004715710799542
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	37	162532	141928	0.8417799001233613	0.6620058547505727
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	41	223473	201922	1.1976063989678525	0.9102234291011907
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	42	200169	113735	0.6745662373917092	0.8153043704597703
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	43	85549	68058	0.40365436307561386	0.34844792944193603
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	47	129160	105543	0.6259792007124734	0.5260790256662317
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	48	102416	69001	0.4092473288456968	0.41714857148213674
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	50	110445	67183	0.398464707668591	0.449851331601943
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop006Batch_BlindDeblur001.tif	51	103641	77165	0.4576682965519078	0.42213809460416474
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	1	357290	331145	1.9640325025812417	1.4552707887913279
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	2	646484	341587	2.0259643674499648	2.633181115119295
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	3	338034	292282	1.7335346990576652	1.3768395583931479
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	4	357620	258591	1.5337122072656568	1.4566149052242008
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	5	318800	306839	1.819872771926273	1.298497935757159
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	6	327425	340966	2.0222811948696666	1.3336282516163356
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	7	344558	280270	1.6622911096300552	1.403412332963034
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	8	685278	607116	3.60082609381725	2.7911921845037466
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	10	377418	291914	1.7313520782693401	1.5372537450363721
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	11	17889	27200	0.16132414522402505	0.07286332990200696
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	13	267415	333105	1.975657330692973	1.0892027148384589
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	14	673975	577121	3.422924706464506	2.745154160137802
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	15	476777	472383	2.801719988726494	1.941950910653987
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	16	336490	292106	1.7324908369415097	1.3705507227193428
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	17	478215	342480	2.0312607814825037	1.9478079998372329
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	18	589645	434177	2.5751188750342475	2.401671315337296
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	19	337125	303922	1.8025719435579464	1.373137128582598
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	20	538136	487433	2.890982061727287	2.191871032486244
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	21	310693	277648	1.6467399365132394	1.2654774753895828
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	22	311442	256931	1.5238666895791906	1.2685282123841943
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	23	334798	320026	1.8980853271861706	1.3636590711907948
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	24	357899	284724	1.6887079384104893	1.4577512945719933
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	25	327571	252182	1.495700205547246	1.3342229213108794
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	26	268450	302882	1.7964036674170278	1.09341835274156
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	27	381731	307648	1.8246709790397375	1.5548209395060104
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	28	291152	250326	1.4846922050496065	1.1858854171630124
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	29	280379	309818	1.8375413244491543	1.1420061252498634
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop007Batch_BlindDeblur001.tif	30	425366	368648	2.1864640988436173	1.7325497896526967
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	2	264297	167935	0.9960283208895826	1.0765028510878603
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	3	243968	169701	1.0065025282596425	0.9937012057427935
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	4	181837	144729	0.8583927284605853	0.740636666073634
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	6	197802	123354	0.7316168606604554	0.8056633898639823
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	7	234134	200374	1.1884251571734852	0.9536465360431828
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	8	234755	198857	1.1794277774563953	0.9561759187850435
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	9	206128	152626	0.9052301098883105	0.8395758547733742
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	10	282808	137102	0.8131567264155987	1.1518996368118275
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	12	225498	194812	1.1554367418890723	0.9184714163029104
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	13	215193	222191	1.3178225423335055	0.8764983258763812
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	14	195027	147495	0.8747979705815285	0.7943605925875517
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	15	219973	163193	0.9679033541008941	0.8959676487525393
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	16	158407	172227	1.0214843220403738	0.6452043993396621
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	17	185276	147437	0.8744539705659773	0.754643988536209
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	18	308070	260827	1.5469740009686317	1.2547937862882936
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	19	182729	173212	1.0273263912699937	0.7442698535224903
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	20	225693	179942	1.0672422551434382	0.9192656669223354
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	21	168037	189219	1.1222644645273823	0.6844281606989515
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	22	183985	132662	0.7868229321216769	0.7493856421276064
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	23	187295	180972	1.0733512209368479	0.7628675372573309
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	24	181080	205867	1.221004331060087	0.7375533444382257
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	26	172021	131404	0.7793616904050658	0.7006553118158164
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	27	190457	197358	1.1705371563648213	0.7757466165323126
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	28	216668	158856	0.9421804563863134	0.8825061190233129
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	29	211352	152284	0.9032016960035085	0.8608536252137612
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	30	174353	156765	0.9297786627222164	0.7101537346081178
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	31	152957	142366	0.8443776933442482	0.6230061127967622
nowout	==proc_RO_nowout_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series011_Crop008Batch_BlindDeblur001.tif	33	229320	137269	0.8141472092189962	0.9340387284436378
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	1	189297	65071	0.38593836227472555	0.7710218436167595
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	2	178713	52950	0.3140482900592694	0.7279123638424377
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	3	153219	75351	0.4469093995138056	0.6240732597828612
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	4	172332	52508	0.31142677269937896	0.7019220397267966
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	5	234098	89655	0.5317469205904399	0.9534999051595967
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	6	150796	62459	0.3704464995054184	0.6142041867014948
wout20min	==proc_RO_wout20min_CN-GFP_CC-Y3_CA-Dy649_top-dwn_1.lif - Series003_Crop003Batch_BlindDeblur001.tif	7	164755	65652	0.3893842934649887	0.6710603118120161
